ID,Fecha de publicación,Título de la clase,Descripción,Autor citado
6,1/9/2022,Clase 4: Desafíos en el acompañamiento de las trayectorias escolares,"La hipótesis de trabajo de la clase es que, frente a las necesidades de distinto orden que presentan los estudiantes, concebir e implementar el acompañamiento a las trayectorias como proyecto institucional significa trascender la tarea organizada alrededor de la capacidad de respuesta de ciertos agentes, para avanzar en el planeamiento institucional de las acciones de seguimiento de las trayectorias como responsabilidad del equipo docente en su conjunto. Propondremos un planeamiento en tres dimensiones: el trabajo didáctico, el trabajo institucional y el trabajo con otros sectores del Estado. Analizaremos distintos desafíos que se les plantean a los centros educativos de nivel Secundario en estas dimensiones y, sobre el final, volveremos sobre el seguimiento de trayectorias como función del sistema escolar.",Martino
6,1/9/2022,Clase 4: Desafíos en el acompañamiento de las trayectorias escolares,"La hipótesis de trabajo de la clase es que, frente a las necesidades de distinto orden que presentan los estudiantes, concebir e implementar el acompañamiento a las trayectorias como proyecto institucional significa trascender la tarea organizada alrededor de la capacidad de respuesta de ciertos agentes, para avanzar en el planeamiento institucional de las acciones de seguimiento de las trayectorias como responsabilidad del equipo docente en su conjunto. Propondremos un planeamiento en tres dimensiones: el trabajo didáctico, el trabajo institucional y el trabajo con otros sectores del Estado. Analizaremos distintos desafíos que se les plantean a los centros educativos de nivel Secundario en estas dimensiones y, sobre el final, volveremos sobre el seguimiento de trayectorias como función del sistema escolar.",Valle
6,1/9/2022,Clase 4: Desafíos en el acompañamiento de las trayectorias escolares,"La hipótesis de trabajo de la clase es que, frente a las necesidades de distinto orden que presentan los estudiantes, concebir e implementar el acompañamiento a las trayectorias como proyecto institucional significa trascender la tarea organizada alrededor de la capacidad de respuesta de ciertos agentes, para avanzar en el planeamiento institucional de las acciones de seguimiento de las trayectorias como responsabilidad del equipo docente en su conjunto. Propondremos un planeamiento en tres dimensiones: el trabajo didáctico, el trabajo institucional y el trabajo con otros sectores del Estado. Analizaremos distintos desafíos que se les plantean a los centros educativos de nivel Secundario en estas dimensiones y, sobre el final, volveremos sobre el seguimiento de trayectorias como función del sistema escolar.",Nuñez
6,1/9/2022,Clase 4: Desafíos en el acompañamiento de las trayectorias escolares,"La hipótesis de trabajo de la clase es que, frente a las necesidades de distinto orden que presentan los estudiantes, concebir e implementar el acompañamiento a las trayectorias como proyecto institucional significa trascender la tarea organizada alrededor de la capacidad de respuesta de ciertos agentes, para avanzar en el planeamiento institucional de las acciones de seguimiento de las trayectorias como responsabilidad del equipo docente en su conjunto. Propondremos un planeamiento en tres dimensiones: el trabajo didáctico, el trabajo institucional y el trabajo con otros sectores del Estado. Analizaremos distintos desafíos que se les plantean a los centros educativos de nivel Secundario en estas dimensiones y, sobre el final, volveremos sobre el seguimiento de trayectorias como función del sistema escolar.",Toaillez
7,1/8/2022,Clase 1: La “inclusión” educativa desde diferentes perspectivas,"Les propondremos una reflexión sobre el concepto inclusión desde diferentes perspectivas con el propósito de iluminar otras aristas de este desafío que es central en el Programa de Inclusión y Terminalidad (PIT), tal como lo indica su nombre. Por ello, comenzaremos por situar este concepto, y buscar en el marco del programa qué significa “inclusión”. En especial, nos interesa focalizar en aquellas acciones, gestos y estrategias que se producen en el momento de la enseñanza y las clases (como veremos más adelante, llegando al final del módulo) que logran o intentan materializar, en otras palabras, darle concreción a este desafío.",Arendt
7,1/8/2022,Clase 1: La “inclusión” educativa desde diferentes perspectivas,"Les propondremos una reflexión sobre el concepto inclusión desde diferentes perspectivas con el propósito de iluminar otras aristas de este desafío que es central en el Programa de Inclusión y Terminalidad (PIT), tal como lo indica su nombre. Por ello, comenzaremos por situar este concepto, y buscar en el marco del programa qué significa “inclusión”. En especial, nos interesa focalizar en aquellas acciones, gestos y estrategias que se producen en el momento de la enseñanza y las clases (como veremos más adelante, llegando al final del módulo) que logran o intentan materializar, en otras palabras, darle concreción a este desafío.",Baricco
7,1/8/2022,Clase 1: La “inclusión” educativa desde diferentes perspectivas,"Les propondremos una reflexión sobre el concepto inclusión desde diferentes perspectivas con el propósito de iluminar otras aristas de este desafío que es central en el Programa de Inclusión y Terminalidad (PIT), tal como lo indica su nombre. Por ello, comenzaremos por situar este concepto, y buscar en el marco del programa qué significa “inclusión”. En especial, nos interesa focalizar en aquellas acciones, gestos y estrategias que se producen en el momento de la enseñanza y las clases (como veremos más adelante, llegando al final del módulo) que logran o intentan materializar, en otras palabras, darle concreción a este desafío.",Canné
7,1/8/2022,Clase 1: La “inclusión” educativa desde diferentes perspectivas,"Les propondremos una reflexión sobre el concepto inclusión desde diferentes perspectivas con el propósito de iluminar otras aristas de este desafío que es central en el Programa de Inclusión y Terminalidad (PIT), tal como lo indica su nombre. Por ello, comenzaremos por situar este concepto, y buscar en el marco del programa qué significa “inclusión”. En especial, nos interesa focalizar en aquellas acciones, gestos y estrategias que se producen en el momento de la enseñanza y las clases (como veremos más adelante, llegando al final del módulo) que logran o intentan materializar, en otras palabras, darle concreción a este desafío.",Dussel
7,1/8/2022,Clase 1: La “inclusión” educativa desde diferentes perspectivas,"Les propondremos una reflexión sobre el concepto inclusión desde diferentes perspectivas con el propósito de iluminar otras aristas de este desafío que es central en el Programa de Inclusión y Terminalidad (PIT), tal como lo indica su nombre. Por ello, comenzaremos por situar este concepto, y buscar en el marco del programa qué significa “inclusión”. En especial, nos interesa focalizar en aquellas acciones, gestos y estrategias que se producen en el momento de la enseñanza y las clases (como veremos más adelante, llegando al final del módulo) que logran o intentan materializar, en otras palabras, darle concreción a este desafío.",Kessler
7,1/8/2022,Clase 1: La “inclusión” educativa desde diferentes perspectivas,"Les propondremos una reflexión sobre el concepto inclusión desde diferentes perspectivas con el propósito de iluminar otras aristas de este desafío que es central en el Programa de Inclusión y Terminalidad (PIT), tal como lo indica su nombre. Por ello, comenzaremos por situar este concepto, y buscar en el marco del programa qué significa “inclusión”. En especial, nos interesa focalizar en aquellas acciones, gestos y estrategias que se producen en el momento de la enseñanza y las clases (como veremos más adelante, llegando al final del módulo) que logran o intentan materializar, en otras palabras, darle concreción a este desafío.",Meirieu
7,1/8/2022,Clase 1: La “inclusión” educativa desde diferentes perspectivas,"Les propondremos una reflexión sobre el concepto inclusión desde diferentes perspectivas con el propósito de iluminar otras aristas de este desafío que es central en el Programa de Inclusión y Terminalidad (PIT), tal como lo indica su nombre. Por ello, comenzaremos por situar este concepto, y buscar en el marco del programa qué significa “inclusión”. En especial, nos interesa focalizar en aquellas acciones, gestos y estrategias que se producen en el momento de la enseñanza y las clases (como veremos más adelante, llegando al final del módulo) que logran o intentan materializar, en otras palabras, darle concreción a este desafío.",Sarlo
